book_id,isbn13,language_id,num_pages,publication_date,publisher_id,publisher_name_x,publisher_name_y,author,order_count,title
134,9780060001452,1,358,2003-03-25,160,Avon,Avon,Victoria Alexander,8,Love With the Proper Husband (Effingtons  #6)
135,9780060001537,2,40,2005-07-26,882,HarperCollins,HarperCollins,Doreen Cronin,5,Diary of a Spider
135,9780060001537,2,40,2005-07-26,882,HarperCollins,HarperCollins,Harry Bliss,5,Diary of a Spider
136,9780060001810,2,384,2003-06-24,160,Avon,Avon,Cait London,6,With Her Last Breath
137,9780060002053,1,448,2002-04-30,160,Avon,Avon,Stephanie Laurens,4,On a Wicked Dawn (Cynster  #9)
138,9780060002060,1,464,2003-08-26,160,Avon,Avon,Stephanie Laurens,3,The Lady Chosen (Bastion Club  #1)
139,9780060004507,1,32,2005-08-01,889,HarperCollins Publishers,HarperCollins Publishers,James Bernardin,4,An Old-Fashioned Thanksgiving
139,9780060004507,1,32,2005-08-01,889,HarperCollins Publishers,HarperCollins Publishers,Louisa May Alcott,4,An Old-Fashioned Thanksgiving
140,9780060005696,1,265,2005-01-18,873,Harper Perennial,Harper Perennial,Barry Schwartz,3,The Paradox of Choice: Why More Is Less
141,9780060009427,1,314,2014-11-14,873,Harper Perennial,Harper Perennial,Thomas C. Foster,7,How to Read Literature Like a Professor
142,9780060010607,1,635,2001-06-01,1513,PerfectBound (HarperCollins),PerfectBound (HarperCollins),Neil Gaiman,3,American Gods
143,9780060011574,1,352,2001-12-01,608,Ecco Press,Ecco Press,Peter Singer,7,Animal Liberation
144,9780060012342,1,256,2001-11-06,882,HarperCollins,HarperCollins,Terry Pratchett,5,The Amazing Maurice and His Educated Rodents (Discworld  #28)
145,9780060013134,2,377,2004-09-28,864,Harper,Harper,Terry Pratchett,7,Going Postal (Discworld  #33)
146,9780060014315,2,352,2002-08-20,2210,William Morrow Paperbacks,William Morrow Paperbacks,Barbara Coloroso,9,Kids Are Worth It!: Giving Your Child the Gift of Inner Discipline
147,9780060080839,1,352,2004-05-11,905,HarperTeen,HarperTeen,Francine Prose,2,After
148,9780060081713,2,128,2005-09-20,882,HarperCollins,HarperCollins,Leonard S. Marcus,3,Mary Engelbreit's Mother Goose: One Hundred Best-Loved Verses
148,9780060081713,2,128,2005-09-20,882,HarperCollins,HarperCollins,Mary Engelbreit,3,Mary Engelbreit's Mother Goose: One Hundred Best-Loved Verses
149,9780060084387,1,847,2002-07-23,873,Harper Perennial,Harper Perennial,Peter Watson,4,The Modern Mind: An Intellectual History of the 20th Century
150,9780060084530,1,288,2012-10-23,872,Harper Paperbacks,Harper Paperbacks,Bernard Cornwell,4,Sharpe's Prey (Sharpe  #5)
151,9780060085445,1,357,2002-12-03,160,Avon,Avon,Meg Cabot,6,She Went All the Way
152,9780060085490,1,354,2002-07-30,876,Harper Perennial Classics,Harper Perennial Classics,Aldous Huxley,5,Island
153,9780060086206,1,288,2002-06-04,895,HarperEntertainment,HarperEntertainment,William T. Quick,3,Planet of the Apes: The Fall
154,9780060086213,1,288,2003-03-25,895,HarperEntertainment,HarperEntertainment,William T. Quick,5,Planet of the Apes: Colony
155,9780060086244,2,528,2003-05-27,889,HarperCollins Publishers,HarperCollins Publishers,Marian Keyes,4,Last Chance Saloon
156,9780060086633,1,498,2004-06-29,907,HarperTorch,HarperTorch,Patrick Robinson,6,Barracuda 945 (Admiral Arnold Morgan  #6)
157,9780060088743,1,333,2006-06-13,873,Harper Perennial,Harper Perennial,James Shapiro,8,A Year in the Life of William Shakespeare: 1599
158,9780060090371,2,640,2007-01-23,2210,William Morrow Paperbacks,William Morrow Paperbacks,Marian Keyes,5,Lucy Sullivan Is Getting Married
159,9780060090388,1,578,2007-01-23,2210,William Morrow Paperbacks,William Morrow Paperbacks,Marian Keyes,2,Rachel's Holiday (Walsh Family  #2)
160,9780060092573,1,266,2002-11-05,160,Avon,Avon,Michael Crichton,3,The Terminal Man
161,9780060092726,2,337,2005-08-30,803,Greenwillow Books,Greenwillow Books,Lynne Rae Perkins,2,Criss Cross
162,9780060093563,1,360,2003-11-25,907,HarperTorch,HarperTorch,Mary Stewart,6,Madam  Will You Talk?
163,9780060093747,1,176,2003-04-01,877,Harper Perennial Modern Classics,Harper Perennial Modern Classics,Linda Asher,7,The Art of the Novel
163,9780060093747,1,176,2003-04-01,877,Harper Perennial Modern Classics,Harper Perennial Modern Classics,Milan Kundera,7,The Art of the Novel
164,9780060094416,1,405,2005-07-26,907,HarperTorch,HarperTorch,Jim DeFelice,4,Satan's Tail (Dreamland  #7)
164,9780060094416,1,405,2005-07-26,907,HarperTorch,HarperTorch,Dale Brown,4,Satan's Tail (Dreamland  #7)
165,9780060094423,1,432,2006-10-31,907,HarperTorch,HarperTorch,Jim DeFelice,3,End Game (Dreamland  #8)
165,9780060094423,1,432,2006-10-31,907,HarperTorch,HarperTorch,Dale Brown,3,End Game (Dreamland  #8)
166,9780060094935,1,502,2003-09-30,882,HarperCollins,HarperCollins,Terry Pratchett,6,The Bromeliad Trilogy (Omnibus: Truckers / Diggers / Wings)
167,9780060094966,1,261,2004-04-01,882,HarperCollins,HarperCollins,Terry Pratchett,10,Truckers (Bromeliad Trilogy  #1)
168,9780060095277,1,352,2002-04-30,2204,William Morrow,William Morrow,Joseph Wambaugh,3,Fire Lover: A True Story
169,9780060096687,1,400,2004-08-03,2210,William Morrow Paperbacks,William Morrow Paperbacks,Anna Maxted,4,Behaving Like Adults
170,9780060098919,1,6,2002-10-01,340,Caedmon,Caedmon,Matthew J. Bruccoli,5,The Great Gatsby
170,9780060098919,1,6,2002-10-01,340,Caedmon,Caedmon,Alexander Scourby,5,The Great Gatsby
170,9780060098919,1,6,2002-10-01,340,Caedmon,Caedmon,Kathleen Parkinson,5,The Great Gatsby
170,9780060098919,1,6,2002-10-01,340,Caedmon,Caedmon,Tim Robbins,5,The Great Gatsby
171,9780060099459,1,64,2002-10-01,803,Greenwillow Books,Greenwillow Books,Peggy Parish,3,Merry Christmas  Amelia Bedelia
171,9780060099459,1,64,2002-10-01,803,Greenwillow Books,Greenwillow Books,Lynn Sweat,3,Merry Christmas  Amelia Bedelia
172,9780060166496,1,720,1991-11-26,864,Harper,Harper,Armistead Maupin,4,Back to Barbary Lane: The Tales of the City Omnibus (Tales of the City  #4-6)
173,9780060175641,1,176,1998-04-21,864,Harper,Harper,,2,Identity
174,9780060183073,1,407,1992-01-01,889,HarperCollins Publishers,HarperCollins Publishers,Jared Diamond,5,The Third Chimpanzee: The Evolution & Future of the Human Animal
175,9780060184124,1,480,2006-06-27,864,Harper,Harper,Lawrence Otis Graham,5,The Senator and the Socialite: The True Story of America's First Black Dynasty
176,9780060192303,1,288,2001-08-21,864,Harper,Harper,Wayne W. Dyer,2,There's a Spiritual Solution to Every Problem
177,9780060192501,2,198,1998-11-01,889,HarperCollins Publishers,HarperCollins Publishers,Mœbius,0,The Illustrated Alchemist: A Fable about Following Your Dream
177,9780060192501,2,198,1998-11-01,889,HarperCollins Publishers,HarperCollins Publishers,Alan R. Clarke,0,The Illustrated Alchemist: A Fable about Following Your Dream
177,9780060192501,2,198,1998-11-01,889,HarperCollins Publishers,HarperCollins Publishers,Paulo Coelho,0,The Illustrated Alchemist: A Fable about Following Your Dream
178,9780060192778,2,368,1998-10-21,864,Harper,Harper,John Gray,2,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships
179,9780060193393,2,201,1999-06-10,890,HarperCollins Publishers Inc.,HarperCollins Publishers Inc.,Michael D'Orso,0,Body For Life: 12 Weeks to Mental and Physical Strength
179,9780060193393,2,201,1999-06-10,890,HarperCollins Publishers Inc.,HarperCollins Publishers Inc.,Bill Phillips,0,Body For Life: 12 Weeks to Mental and Physical Strength
180,9780060194918,1,399,1999-10-06,864,Harper,Harper,,6,Daughter of Fortune
181,9780060225353,1,64,1992-12-31,889,HarperCollins Publishers,HarperCollins Publishers,Syd Hoff,4,Stanley
182,9780060244163,1,128,1994-11-09,882,HarperCollins,HarperCollins,Maud Hart Lovelace,5,Betsy-Tacy and Tib (Betsy-Tacy  #2)
182,9780060244163,1,128,1994-11-09,882,HarperCollins,HarperCollins,Lois Lenski,5,Betsy-Tacy and Tib (Betsy-Tacy  #2)
183,9780060245603,2,40,2007-07-31,882,HarperCollins,HarperCollins,Jamie Lee Curtis,2,Today I Feel Silly  Other Moods That Make My Day
183,9780060245603,2,40,2007-07-31,882,HarperCollins,HarperCollins,Laura Cornell,2,Today I Feel Silly  Other Moods That Make My Day
184,9780060248123,1,392,1995-06-15,882,HarperCollins,HarperCollins,Betty MacDonald,8,Mrs. Piggle-Wiggle Treasury (Mrs. Piggle Wiggle  #1-2  #4)
184,9780060248123,1,392,1995-06-15,882,HarperCollins,HarperCollins,Hilary Knight,8,Mrs. Piggle-Wiggle Treasury (Mrs. Piggle Wiggle  #1-2  #4)
185,9780060254926,1,40,2012-12-26,882,HarperCollins,HarperCollins,Maurice Sendak,8,Where the Wild Things Are
186,9780060255084,1,216,1989-01-01,889,HarperCollins Publishers,HarperCollins Publishers,Antonina W. Bouis,5,We Were Not Like Other People
186,9780060255084,1,216,1989-01-01,889,HarperCollins Publishers,HarperCollins Publishers,Ephraim Sevela,5,We Were Not Like Other People
187,9780060256579,1,104,2006-01-24,882,HarperCollins,HarperCollins,Shel Silverstein,1,The Missing Piece Meets the Big O
188,9780060256715,1,112,2006-01-24,882,HarperCollins,HarperCollins,Shel Silverstein,2,The Missing Piece (The Missing Piece  #1)
189,9780060256753,1,112,2013-09-24,882,HarperCollins,HarperCollins,Shel Silverstein,4,Lafcadio  the Lion Who Shot Back
190,9780060263195,1,62,1980-01-01,889,HarperCollins Publishers,HarperCollins Publishers,Kurt Vonnegut Jr.,6,Sun  Moon  Star
190,9780060263195,1,62,1980-01-01,889,HarperCollins Publishers,HarperCollins Publishers,Ivan Chermayeff,6,Sun  Moon  Star
191,9780060277406,1,128,1999-03-19,695,Festival,Festival,Amy Cotler,4,The Secret Garden Cookbook: Recipes Inspired by Frances Hodgson Burnett's The Secret Garden
191,9780060277406,1,128,1999-03-19,695,Festival,Festival,Frances Hodgson Burnett,4,The Secret Garden Cookbook: Recipes Inspired by Frances Hodgson Burnett's The Secret Garden
191,9780060277406,1,128,1999-03-19,695,Festival,Festival,Prudence See,4,The Secret Garden Cookbook: Recipes Inspired by Frances Hodgson Burnett's The Secret Garden
192,9780060278427,1,80,1998-10-13,882,HarperCollins,HarperCollins,William Anderson,3,Laura's Album: A Remembrance Scrapbook of Laura Ingalls Wilder
192,9780060278427,1,80,1998-10-13,882,HarperCollins,HarperCollins,Laura Ingalls Wilder,3,Laura's Album: A Remembrance Scrapbook of Laura Ingalls Wilder
193,9780060392888,1,430,2001-05-22,543,Dey Street Books,Dey Street Books,,5,The Dirt: Confessions of the World's Most Notorious Rock Band
194,9780060502959,1,400,2003-11-25,907,HarperTorch,HarperTorch,Mary Stewart,5,The Moonspinners
195,9780060504083,1,264,2003-04-15,873,Harper Perennial,Harper Perennial,Barbara Kingsolver,3,Small Wonder
196,9780060506049,1,272,2002-11-26,880,Harper Voyager,Harper Voyager,Dan Simmons,3,Worlds Enough & Time: Five Tales of Speculative Fiction
197,9780060506988,1,535,2002-02-05,907,HarperTorch,HarperTorch,Joseph L. Galloway,4,We Were Soldiers Once ... and Young (Ia Drang - the Battle That Changed the War in Vietnam)
197,9780060506988,1,535,2002-02-05,907,HarperTorch,HarperTorch,Harold G. Moore,4,We Were Soldiers Once ... and Young (Ia Drang - the Battle That Changed the War in Vietnam)
198,9780060507275,2,272,2003-04-01,873,Harper Perennial,Harper Perennial,Francine Prose,3,Household Saints
199,9780060507404,2,288,2002-09-03,873,Harper Perennial,Harper Perennial,Chip Kidd,6,The Cheese Monkeys
200,9780060507770,1,176,2002-08-20,880,Harper Voyager,Harper Voyager,Terry Pratchett,5,The Last Hero (Discworld #27; Rincewind #7)
200,9780060507770,1,176,2002-08-20,880,Harper Voyager,Harper Voyager,Paul Kidby,5,The Last Hero (Discworld #27; Rincewind #7)
201,9780060509057,1,400,2002-11-05,911,Harpperen,Harpperen,Michael Crichton,5,Travels
202,9780060510855,1,928,2003-01-28,160,Avon,Avon,Colleen McCullough,3,Caesar (Masters of Rome  #5)
203,9780060510862,1,278,2003-09-02,2140,Voyager,Voyager,Joe Haldeman,2,The Forever War (The Forever War  #1)
204,9780060511067,1,64,2003-04-15,803,Greenwillow Books,Greenwillow Books,Peggy Parish,5,Amelia Bedelia Goes Camping
204,9780060511067,1,64,2003-04-15,803,Greenwillow Books,Greenwillow Books,Lynn Sweat,5,Amelia Bedelia Goes Camping
205,9780060511104,1,416,2005-10-25,160,Avon,Avon,Ann Maxwell,0,The Secret Sister
205,9780060511104,1,416,2005-10-25,160,Avon,Avon,Elizabeth Lowell,0,The Secret Sister
206,9780060511111,1,64,2005-01-18,803,Greenwillow Books,Greenwillow Books,Lynn Sweat,6,Amelia Bedelia Helps Out
206,9780060511111,1,64,2005-01-18,803,Greenwillow Books,Greenwillow Books,Peggy Parish,6,Amelia Bedelia Helps Out
207,9780060511135,1,448,2006-10-31,160,Avon,Avon,Elizabeth Lowell,4,Whirlpool
207,9780060511135,1,448,2006-10-31,160,Avon,Avon,Ann Maxwell,4,Whirlpool
208,9780060511142,1,64,2004-06-29,803,Greenwillow Books,Greenwillow Books,Lynn Sweat,4,Teach Us  Amelia Bedelia
208,9780060511142,1,64,2004-06-29,803,Greenwillow Books,Greenwillow Books,Peggy Parish,4,Teach Us  Amelia Bedelia
209,9780060512187,1,368,2002-09-24,873,Harper Perennial,Harper Perennial,Naomi Wolf,3,The Beauty Myth
210,9780060512804,1,1139,2002-11-01,160,Avon,Avon,Neal Stephenson,1,Cryptonomicon
211,9780060513061,1,176,2002-10-07,885,Harpercollins Childrens Books,Harpercollins Childrens Books,Shel Silverstein,6,A Light in the Attic
212,9780060515225,1,360,2006-09-26,2204,William Morrow,William Morrow,Neil Gaiman,4,Fragile Things: Short Fictions and Wonders
213,9780060516055,1,186,2003-01-07,873,Harper Perennial,Harper Perennial,Bernard Lewis,3,What Went Wrong? The Clash Between Islam & Modernity in the Middle East
214,9780060517618,1,384,2003-11-25,160,Avon,Avon,Victoria Alexander,4,The Lady in Question (Effingtons  #7)
215,9780060518516,1,416,2002-12-01,161,Avon Books,Avon Books,James Gurney,5,The Hand of Dinotopia
215,9780060518516,1,416,2002-12-01,161,Avon Books,Avon Books,Alan Dean Foster,5,The Hand of Dinotopia
216,9780060518653,1,321,2004-02-17,877,Harper Perennial Modern Classics,Harper Perennial Modern Classics,Bernard DeVoto,3,Letters from the Earth: Uncensored Writings
216,9780060518653,1,321,2004-02-17,877,Harper Perennial Modern Classics,Harper Perennial Modern Classics,Henry Nash Smith,3,Letters from the Earth: Uncensored Writings
216,9780060518653,1,321,2004-02-17,877,Harper Perennial Modern Classics,Harper Perennial Modern Classics,Mark Twain,3,Letters from the Earth: Uncensored Writings
217,9780060519131,2,404,2012-07-10,872,Harper Paperbacks,Harper Paperbacks,Mary Kay Andrews,2,Savannah Blues (Weezie and Bebe Mysteries  #1)
218,9780060519568,1,439,2006-03-01,878,Harper Teen,Harper Teen,Scott Westerfeld,5,Touching Darkness (Midnighters  #2)
219,9780060519599,1,384,2007-02-06,645,Eos,Eos,Scott Westerfeld,5,Blue Noon (Midnighters  #3)
220,9780060520595,1,432,2005-10-04,864,Harper,Harper,Hazel Rowley,7,Tête-à-Tête: Simone de Beauvoir and Jean-Paul Sartre
221,9780060521226,1,90,2003-04-15,803,Greenwillow Books,Greenwillow Books,Sid Fleischman,4,The Whipping Boy
221,9780060521226,1,90,2003-04-15,803,Greenwillow Books,Greenwillow Books,Peter Sís,4,The Whipping Boy
222,9780060521998,1,286,2003-01-07,872,Harper Paperbacks,Harper Paperbacks,L.J. Ganser,4,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business
222,9780060521998,1,286,2003-01-07,872,Harper Paperbacks,Harper Paperbacks,Clayton M. Christensen,4,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business
223,9780060524395,1,416,2006-07-25,160,Avon,Avon,H. Jay Riker,3,Ohio Class (Silent Service #5)
224,9780060524937,1,267,2003-03-01,161,Avon Books,Avon Books,Lee Charles Kelley,1,A Nose for Murder (Jack and Jamie #1)
225,9780060524944,1,304,2004-01-01,161,Avon Books,Avon Books,Lee Charles Kelley,4,Murder Unleashed (Jack and Jamie #2)
226,9780060524951,1,304,2004-11-30,160,Avon,Avon,Lee Charles Kelley,5,To Collar a Killer (Jack and Jamie #3)
227,9780060525101,1,320,2003-06-03,900,HarperPerennial,HarperPerennial,Will Ferguson,3,Happiness
228,9780060525118,1,345,2005-12-27,2210,William Morrow Paperbacks,William Morrow Paperbacks,Meg Cabot,2,Size 12 Is Not Fat (Heather Wells  #1)
229,9780060525125,1,344,2006-11-28,2210,William Morrow Paperbacks,William Morrow Paperbacks,Meg Cabot,4,Size 14 Is Not Fat Either (Heather Wells  #2)
230,9780060527983,2,142,2004-03-30,898,HarperOne,HarperOne,Paulo Coelho,9,Warrior of the Light
231,9780060527990,1,205,2006-07-03,898,HarperOne,HarperOne,Paulo Coelho,4,The Devil and Miss Prym (On the Seventh Day  #3)
231,9780060527990,1,205,2006-07-03,898,HarperOne,HarperOne,Amanda Hopkinson,4,The Devil and Miss Prym (On the Seventh Day  #3)
231,9780060527990,1,205,2006-07-03,898,HarperOne,HarperOne,Nick Caistor,4,The Devil and Miss Prym (On the Seventh Day  #3)
232,9780060528874,1,352,2003-06-03,877,Harper Perennial Modern Classics,Harper Perennial Modern Classics,Rick Moody,1,The Wapshot Chronicle
232,9780060528874,1,352,2003-06-03,877,Harper Perennial Modern Classics,Harper Perennial Modern Classics,John Cheever,1,The Wapshot Chronicle
233,9780060529574,2,368,2006-01-03,868,Harper Business,Harper Business,Stanley Bing,7,The Big Bing: Black Holes of Time Management  Gaseous Executive Bodies  Exploding Careers  and Other Theories on the Origins of the Business Universe
234,9780060530488,1,352,2006-08-22,864,Harper,Harper,Bernard Cornwell,6,Sharpe's Fury (Sharpe  #11)
235,9780060530839,2,112,2003-11-04,882,HarperCollins,HarperCollins,Pauline Baynes,4,The Lion  the Witch and the Wardrobe
235,9780060530839,2,112,2003-11-04,882,HarperCollins,HarperCollins,C.S. Lewis,4,The Lion  the Witch and the Wardrobe
236,9780060534042,1,436,2003-09-30,907,HarperTorch,HarperTorch,Karin Slaughter,4,Kisscut (Grant County  #2)
237,9780060534059,1,422,2004-07-27,864,Harper,Harper,Karin Slaughter,1,A Faint Cold Fear (Grant County  #3)
238,9780060535032,1,408,2004-04-27,1664,Rayo,Rayo,Margaret Sayers Peden,5,City of the Beasts (Eagle and Jaguar  #1)
238,9780060535032,1,408,2004-04-27,1664,Rayo,Rayo,Isabel Allende,5,City of the Beasts (Eagle and Jaguar  #1)
239,9780060535117,1,464,2003-07-08,877,Harper Perennial Modern Classics,Harper Perennial Modern Classics,Justin Kaplan,3,Walt Whitman: A Life
240,9780060535261,1,340,2004-06-01,882,HarperCollins,HarperCollins,Aldous Huxley,2,Brave New World and Brave New World Revisited
240,9780060535261,1,340,2004-06-01,882,HarperCollins,HarperCollins,Christopher Hitchens,2,Brave New World and Brave New World Revisited
241,9780060539092,1,592,2004-08-17,1038,It Books,It Books,Jenna Jameson,3,How to Make Love Like a Porn Star: A Cautionary Tale
241,9780060539092,1,592,2004-08-17,1038,It Books,It Books,Neil Strauss,3,How to Make Love Like a Porn Star: A Cautionary Tale
242,9780060539160,1,496,2006-04-25,607,Ecco / HarperCollins,Ecco / HarperCollins,Simon Schama,6,Rough Crossings: Britain  the Slaves and the American Revolution
243,9780060539252,2,672,2003-07-29,911,Harpperen,Harpperen,Richard Wright,2,The Outsider
244,9780060539825,1,224,2003-07-29,880,Harper Voyager,Harper Voyager,L.J. Ganser,8,Burning Chrome (Sprawl  #0)
244,9780060539825,1,224,2003-07-29,880,Harper Voyager,Harper Voyager,William Gibson,8,Burning Chrome (Sprawl  #0)
